LAMMPS data file via write_data, version 16 Mar 2018, timestep = 900000

 33616 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 17 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types

0 200.008438 xlo xhi 
0 30.001266 ylo yhi  
-70  70 zlo zhi  

Masses

1 12.0112 # c5
2 12.0112 # cp
3 12.0112 # c2
4 12.0112 # c=2
5 12.0112 # c_0
6 32.064 # sc
7 15.9994 # oc
8 12.0112 # c1
9 14.0067 # nb
10 14.0067 # np
11 12.0112 # c3
12 15.9994 # o_1
13 15.9994 # oh
14 1.00797  # hc
15 1.00797 # hn
16 1.00797 # ho
17 2.0159

 Atoms # atomic

1	1	64.862641 	26.029376 	51.542504 
2	2	65.361712 	25.678077 	50.253416 
3	2	65.892582 	24.458463 	50.079342 
4	2	65.874469 	23.465019 	51.024701 
5	2	65.170497 	23.708131 	52.214169 
6	1	64.645196 	24.963058 	52.476126 
7	3	65.159431 	22.754266 	53.356621 
8	3	66.480462 	21.942182 	53.262826 
9	3	66.626302 	21.177899 	51.981242 
10	3	66.326925 	22.080102 	50.754709 
11	4	63.216079 	26.958774 	52.749368 
12	4	64.070263 	26.090373 	53.299339 
13	1	64.160422 	26.044914 	54.577722 
14	1	62.928854 	26.085603 	53.971793 
15	2	61.771688 	25.409606 	54.444019 
16	2	61.966321 	24.748567 	55.639055 
17	2	63.207857 	24.681333 	56.256931 
18	2	64.322387 	25.319082 	55.751024 
19	3	60.526517 	25.610914 	53.653918 
20	5	60.511847 	24.529145 	52.555574 
21	3	59.125475 	24.220327 	52.101339 
22	2	58.535104 	23.087053 	52.823431 
23	2	57.219119 	23.157826 	53.384757 
24	2	56.495823 	22.075195 	53.844779 
25	2	57.111410 	20.812561 	53.901056 
26	2	58.541148 	20.791528 	53.454384 
27	2	59.168640 	21.905326 	52.877538 
28	2	59.359351 	19.713159 	53.892111 
29	2	58.973799 	18.990318 	55.023932 
30	2	57.618457 	18.948975 	55.320104 
31	2	56.683979 	19.757204 	54.694012 
32	2	55.320473 	19.583199 	54.933982 
33	2	54.862275 	18.798507 	56.070882 
34	2	55.843428 	18.120562 	56.766450 
35	2	57.149513 	18.075466 	56.340497 
36	2	55.369913 	17.573339 	28.021976 
37	2	54.032747 	17.712271 	28.352135 
38	2	53.494926 	18.675171 	56.336453 
39	6	59.959370 	20.272488 	55.776632 
40	2	60.069198 	21.735675 	26.926562 
41	2	58.920527 	22.034514 	27.693124 
42	2	58.473853 	21.076963 	28.629227 
43	2	59.249280 	19.946377 	28.953748 
44	2	60.410096 	19.575893 	28.112446 
45	2	60.963004 	20.663778 	27.348676 
46	2	62.283062 	20.595537 	56.854834 
47	2	63.154103 	19.550398 	27.171254 
48	2	62.522042 	18.410601 	27.739159 
49	2	61.280361 	18.512871 	28.279252 
50	2	58.866823 	19.154962 	30.020844 
51	2	57.528668 	19.212822 	30.481402 
52	2	56.754907 	20.272284 	30.020144 
53	2	57.154684 	21.182194 	29.146239 
54	7	56.987814 	18.255421 	31.269567 
55	2	56.340797 	17.142870 	34.170049 
56	2	55.072406 	16.698656 	33.844992 
57	1	54.450598 	15.626461 	34.506879 
58	1	55.206622 	14.809442 	35.324878 
59	2	56.539102 	15.200117 	35.656564 
60	2	57.007260 	16.425396 	35.178036 
61	1	54.674382 	13.534697 	35.461805 
62	1	53.435270 	13.229877 	34.845323 
63	2	52.971831 	11.959371 	34.703623 
64	2	53.833677 	10.941038 	35.125712 
65	2	55.094055 	11.149002 	35.640951 
66	2	55.422177 	12.447067 	35.857022 
67	3	64.499296 	19.553238 	56.408991 
68	8	65.599957 	19.333929 	27.444896 
69	2	64.543933 	19.519028 	29.743627 
70	2	63.897854 	18.877701 	30.793392 
71	2	63.935340 	17.484367 	30.923963 
72	2	64.934122 	16.849866 	30.163444 
73	2	65.562142 	17.458987 	29.038097 
74	2	65.194512 	18.769738 	28.780187 
75	2	65.077689 	15.421928 	30.281830 
76	2	64.256648 	14.789898 	31.174471 
77	2	63.238906 	15.390421 	31.907644 
78	2	63.115100 	16.763364 	31.760303 
79	3	62.206320 	14.630203 	32.710342 
80	2	62.124923 	13.133013 	32.487646 
81	2	63.158952 	12.552828 	31.787866 
82	8	64.354404 	13.279557 	31.296541 
83	2	63.045281 	11.155283 	31.589997 
84	2	61.930606 	10.422729 	31.927246 
85	2	60.858924 	11.019115 	32.605929 
86	2	61.008517 	12.400124 	32.953656 
87	2	59.992926 	13.070693 	33.712687 
88	2	58.697174 	12.415492 	33.745450 
89	2	58.645694 	11.052225 	33.395792 
90	2	59.685657 	10.323147 	32.941314 
91	3	57.301634 	10.421648 	33.804432 
92	3	57.300441 	10.056903 	35.296538 
93	3	55.940373 	9.929703 	35.873725 
94	9	64.299513 	27.314947 	51.803321 
95	10	53.060393 	18.140262 	27.505003 
96	6	53.344330 	14.897974 	35.630758 
97	7	65.229507 	26.636899 	53.920149 
98	3	65.761041 	25.153111 	56.236904 
99	11	65.773394 	25.543969 	27.677359 
100	12	61.469690 	23.836695 	52.317080 
101	11	66.292283 	20.756395 	27.618357 
102	3	59.464254 	8.832874 	32.813180 
103	11	58.914072 	8.470316 	31.358663 
104	13	66.293948 	16.591601 	28.262629 
105	13	54.372787 	17.293529 	32.757064 
106	8	57.821708 	18.076578 	32.382474 
107	3	57.012083 	18.387322 	33.626789 
108	11	58.604367 	16.752658 	32.367302 
109	14	65.521119 	26.372230 	49.427591 
110	14	66.319067 	24.262781 	49.098987 
111	14	64.935299 	23.296515 	54.274459 
112	14	64.291627 	22.108461 	53.104631 
113	14	66.359364 	21.154413 	54.015284 
114	14	67.402164 	22.573602 	53.370831 
115	14	65.838825 	20.410399 	51.806451 
116	14	67.695981 	20.837216 	51.852066 
117	14	65.610226 	21.541904 	50.078165 
118	14	67.337754 	22.186911 	50.223930 
119	14	61.123233 	24.248716 	56.055127 
120	14	63.305000 	24.041544 	27.176929 
121	14	60.298487 	26.640250 	53.264382 
122	14	59.647824 	25.367986 	54.263420 
123	14	59.347224 	23.869911 	51.075074 
124	14	58.503251 	25.092046 	52.024953 
125	14	56.603487 	24.119467 	53.274407 
126	14	55.476182 	22.190583 	54.210007 
127	14	60.211766 	21.794818 	52.509037 
128	14	60.397121 	19.840412 	53.643582 
129	14	54.591469 	20.131390 	54.418502 
130	14	57.836951 	17.518780 	26.928344 
131	14	56.078553 	17.153267 	28.710769 
132	14	53.661010 	17.284139 	29.352348 
133	14	52.750119 	19.045190 	55.653713 
134	14	58.218098 	22.845850 	27.383324 
135	14	62.611014 	21.447807 	56.220402 
136	14	63.074257 	17.474256 	27.817430 
137	14	60.939545 	17.630703 	28.864589 
138	14	59.541858 	18.346054 	30.320586 
139	14	55.740072 	20.435922 	30.394626 
140	14	56.477455 	21.898312 	28.666557 
141	14	57.202135 	14.618416 	36.308095 
142	14	57.982275 	16.804873 	35.593454 
143	14	52.000936 	11.670285 	34.293448 
144	14	53.450341 	9.913806 	34.989781 
145	14	56.400428 	12.721911 	36.346294 
146	14	64.595734 	20.520778 	55.978430 
147	14	64.444489 	18.724673 	55.629806 
148	14	66.276489 	18.564573 	27.172841 
149	14	64.374919 	20.555077 	29.530925 
150	14	63.228282 	19.358869 	31.456572 
151	14	65.781953 	14.851091 	29.584653 
152	14	62.229335 	17.216182 	32.333887 
153	14	62.386211 	14.777904 	33.822560 
154	14	61.264897 	15.112575 	32.553497 
155	14	63.843720 	10.728928 	30.982185 
156	14	61.722499 	9.365061 	31.651876 
157	14	59.954426 	14.107759 	34.056977 
158	14	57.772423 	12.825398 	34.261417 
159	14	57.024139 	9.644354 	33.090443 
160	14	56.550223 	11.205624 	33.661472 
161	14	57.790540 	10.855632 	35.856603 
162	14	57.870709 	9.140307 	35.480343 
163	14	55.945930 	9.642928 	36.950285 
164	14	55.642338 	9.152708 	35.181996 
165	15	63.821625 	27.330583 	52.674257 
166	14	66.485684 	25.795709 	55.640142 
167	14	66.080899 	24.161204 	56.094501 
168	14	66.658293 	25.405959 	28.291570 
169	14	65.025854 	25.041754 	28.278970 
170	14	65.430724 	26.580034 	27.769014 
171	14	66.878604 	20.663001 	28.557944 
172	14	65.511911 	21.551080 	27.765510 
173	14	66.962274 	21.012453 	56.759899 
174	14	58.741247 	8.537323 	33.525178 
175	14	60.347397 	8.153545 	33.213629 
176	14	57.979096 	8.998779 	31.004992 
177	14	58.681448 	7.428762 	31.316670 
178	14	59.626392 	8.731509 	30.478129 
179	16	66.961294 	17.082989 	27.824125 
180	16	54.959760 	17.999433 	32.510236 
181	14	58.530547 	18.859933 	32.491252 
182	14	56.271696 	19.117835 	33.346879 
183	14	57.680802 	18.837990 	34.362883 
184	14	59.463007 	16.714961 	31.653796 
185	14	57.949401 	15.894373 	32.068419 
186	14	59.017682 	16.569207 	33.377094 
187	11	65.416676 	13.247388 	32.403265 
188	14	64.836717 	12.861212 	30.400463 
189	14	66.348046 	13.730956 	32.044997 
190	14	65.664366 	12.160995 	32.758735 
191	14	65.067209 	13.885818 	33.235862 
192	1	51.792895 	10.447952 	56.743346 
193	2	50.430342 	10.227132 	56.470969 
194	2	50.011861 	8.966417 	56.190125 
195	2	50.823567 	7.948762 	55.922221 
196	2	52.164642 	8.144401 	56.162539 
197	1	52.629544 	9.378431 	56.577777 
198	3	53.203712 	7.055592 	56.018800 
199	3	52.631821 	5.726946 	56.201714 
200	3	51.379363 	5.592949 	55.359869 
201	3	50.281690 	6.564836 	55.661078 
202	4	53.625459 	11.833873 	27.727775 
203	4	53.300298 	10.543708 	27.272482 
204	1	55.083258 	11.693240 	27.074845 
205	1	55.009813 	11.739568 	28.471951 
206	2	56.144200 	12.086656 	29.188656 
207	2	57.332670 	12.145807 	28.553391 
208	2	57.441401 	12.029493 	27.194584 
209	2	56.297345 	11.865600 	56.437607 
210	3	56.206326 	11.973146 	30.649367 
211	5	54.886812 	12.421947 	31.065693 
212	3	54.702948 	13.881301 	31.047077 
213	2	53.375399 	14.235336 	30.465139 
214	2	52.226458 	14.133626 	31.252929 
215	2	50.964584 	14.393554 	30.734744 
216	2	50.827712 	14.684125 	29.331859 
217	2	52.062031 	14.939205 	28.589087 
218	2	53.287755 	14.768931 	29.212880 
219	2	51.961872 	15.146403 	27.198183 
220	2	50.757512 	15.249275 	56.551010 
221	2	49.548580 	14.903347 	27.285663 
222	2	49.652998 	14.518643 	28.636675 
223	2	48.551514 	14.057953 	29.256094 
224	2	47.256644 	14.082464 	28.686730 
225	2	47.063337 	14.588839 	27.416999 
226	2	48.292346 	14.930130 	56.756015 
227	2	45.803742 	14.992578 	27.059175 
228	2	44.806720 	14.740770 	27.933000 
229	2	46.133961 	13.759053 	29.442637 
230	6	51.043942 	15.732164 	54.833343 
231	2	51.193756 	16.568266 	53.268943 
232	2	50.642796 	15.405920 	52.783947 
233	2	50.434909 	15.231690 	51.389727 
234	2	50.994798 	16.137652 	50.453321 
235	2	51.479518 	17.402433 	50.973652 
236	2	51.440093 	17.648517 	52.412404 
237	2	50.915909 	18.914052 	52.823365 
238	2	50.486051 	19.908807 	51.967174 
239	2	50.709756 	19.718140 	50.640243 
240	2	51.216308 	18.517575 	50.158938 
241	2	50.908575 	15.797622 	49.097373 
242	2	50.022855 	14.830163 	48.624846 
243	2	49.249013 	14.048972 	49.537428 
244	2	49.547852 	14.223757 	50.909066 
245	7	50.105762 	14.582576 	47.267134 
246	2	49.035525 	12.237334 	45.580670 
247	2	48.816397 	10.988422 	46.048750 
248	1	47.544519 	10.368767 	46.008558 
249	1	46.472593 	11.127308 	45.475105 
250	2	46.738453 	12.391482 	44.928664 
251	2	48.038949 	12.943840 	44.909179 
252	1	45.304048 	10.347306 	45.267917 
253	1	45.456275 	8.969601 	45.666077 
254	2	44.391282 	8.125596 	45.439269 
255	2	43.168218 	8.659114 	45.047624 
256	2	43.005323 	9.991976 	44.725066 
257	2	44.087423 	10.885317 	44.813591 
258	3	49.738247 	21.100543 	52.359320 
259	8	48.354733 	20.632296 	52.899838 
260	2	47.497467 	19.944881 	50.646033 
261	2	46.847916 	19.061731 	49.803943 
262	2	46.708671 	17.744454 	50.201944 
263	2	46.929539 	17.401090 	51.568607 
264	2	47.541458 	18.344530 	52.429856 
265	2	47.861043 	19.596120 	51.916596 
266	2	46.486088 	16.140808 	52.046037 
267	2	46.081240 	15.183914 	51.094850 
268	2	46.045683 	15.482842 	49.747631 
269	2	46.303125 	16.750023 	49.279276 
270	3	45.576690 	14.381794 	48.806941 
271	2	44.584856 	13.427866 	49.435582 
272	2	44.760114 	13.125915 	50.723342 
273	8	45.930469 	13.703883 	51.470462 
274	2	43.893285 	12.117236 	51.171035 
275	2	42.900873 	11.579372 	50.445469 
276	2	42.544408 	12.091688 	49.183005 
277	2	43.501133 	13.042173 	48.664346 
278	2	43.300790 	13.381339 	47.312372 
279	2	42.245333 	12.918114 	46.665516 
280	2	41.309632 	12.071447 	47.152332 
281	2	41.451228 	11.553548 	48.480821 
282	3	40.281138 	11.574355 	46.170643 
283	3	40.578983 	10.233565 	45.370488 
284	3	41.632774 	10.447797 	44.263470 
285	9	52.291248 	11.640741 	27.270553 
286	10	44.899838 	14.078526 	29.049481 
287	6	45.982519 	10.159942 	46.877861 
288	7	53.959701 	11.398081 	56.354880 
289	3	56.369217 	11.712346 	54.977062 
290	11	56.182063 	10.265407 	54.726082 
291	12	54.011942 	11.642192 	31.390884 
292	11	47.293258 	21.700658 	52.849673 
293	3	40.432970 	10.511411 	48.878613 
294	11	41.147024 	9.241343 	48.685435 
295	13	47.823985 	17.920015 	53.669273 
296	13	49.884019 	10.174396 	46.584601 
297	8	50.651040 	13.238850 	47.065734 
298	3	50.480688 	12.765977 	45.651997 
299	11	52.117805 	13.243615 	47.362288 
300	14	49.705159 	10.948356 	56.395707 
301	14	48.904007 	8.760094 	56.067203 
302	14	53.406779 	7.117443 	54.972090 
303	14	54.150874 	7.329518 	56.515705 
304	14	52.268204 	5.654079 	27.263656 
305	14	53.252338 	4.823217 	56.178735 
306	14	50.963364 	4.511729 	55.474058 
307	14	51.596842 	5.619148 	54.299340 
308	14	49.665126 	6.311845 	56.621893 
309	14	49.477323 	6.545538 	54.921605 
310	14	58.291815 	12.426779 	28.998256 
311	14	58.479486 	12.102977 	56.655070 
312	14	57.064243 	12.512379 	31.038026 
313	14	56.155246 	10.957550 	30.933196 
314	14	55.575327 	14.309286 	30.544764 
315	14	54.787420 	14.289647 	32.087279 
316	14	52.308785 	13.855814 	32.315664 
317	14	50.140873 	14.149567 	31.475764 
318	14	54.150775 	15.011154 	28.581110 
319	14	52.822467 	15.284915 	56.545236 
320	14	48.507524 	13.749042 	30.322267 
321	14	48.230573 	15.405001 	55.783681 
322	14	45.635386 	15.591353 	56.159823 
323	14	43.765767 	14.949486 	27.628066 
324	14	46.231190 	13.333864 	30.508088 
325	14	50.194034 	14.639544 	53.481241 
326	14	50.610776 	19.053839 	53.859279 
327	14	50.583710 	20.409245 	49.832037 
328	14	51.080355 	18.406725 	49.065757 
329	14	51.566441 	16.254203 	48.417602 
330	14	48.578445 	13.233237 	49.171945 
331	14	49.113573 	13.405280 	51.602702 
332	14	45.903307 	13.053474 	44.542376 
333	14	48.174062 	13.934237 	44.405483 
334	14	44.389360 	7.066842 	45.594840 
335	14	42.230545 	7.965525 	44.917425 
336	14	44.110758 	12.013487 	44.588960 
337	14	49.559128 	21.782074 	51.522742 
338	14	50.143627 	21.758965 	53.123263 
339	14	48.503674 	20.208301 	53.899015 
340	14	47.685477 	20.956910 	50.248875 
341	14	46.510569 	19.413866 	48.792655 
342	14	46.808488 	15.863569 	53.041413 
343	14	46.318446 	17.011095 	48.195403 
344	14	45.197079 	14.994622 	48.025854 
345	14	46.384825 	13.833793 	48.309489 
346	14	44.044329 	11.876181 	52.194720 
347	14	42.345656 	10.707868 	50.943078 
348	14	44.031556 	14.033012 	46.722815 
349	14	42.180467 	13.240548 	45.590166 
350	14	40.175907 	12.334028 	45.433081 
351	14	39.229321 	11.549084 	46.509718 
352	14	39.624008 	9.951990 	44.976587 
353	14	40.868881 	9.452199 	46.054691 
354	14	41.581157 	11.545192 	43.908430 
355	14	41.440501 	9.851890 	43.360041 
356	15	51.503594 	12.197519 	27.511767 
357	14	57.352725 	12.096993 	54.716929 
358	14	55.532761 	12.246677 	54.521329 
359	14	55.171641 	9.898491 	54.949855 
360	14	56.730481 	9.513824 	55.367294 
361	14	56.509069 	10.079973 	53.698584 
362	14	47.242995 	22.336376 	51.917569 
363	14	47.386670 	22.417633 	53.703647 
364	14	46.281631 	21.203973 	53.014134 
365	14	39.600293 	10.634798 	48.216084 
366	14	40.039577 	10.553174 	49.881059 
367	14	41.888109 	9.376721 	47.893391 
368	14	40.624757 	8.300123 	48.333070 
369	14	41.660355 	8.947124 	49.648415 
370	16	48.174465 	18.679550 	54.062437 
371	16	50.351700 	10.700416 	47.265913 
372	14	50.105361 	12.676474 	47.865219 
373	14	51.152563 	11.918756 	45.536871 
374	14	50.811080 	13.538750 	44.967654 
375	14	52.652563 	13.806503 	46.608611 
376	14	52.430910 	12.188901 	47.289716 
377	14	52.164223 	13.625429 	48.399279 
378	11	45.951841 	13.436201 	52.949840 
379	14	46.887826 	13.263217 	51.189190 
380	14	46.867355 	13.852272 	53.365520 
381	14	46.028102 	12.353294 	53.056783 
382	14	45.076795 	13.813042 	53.495942 
383	1	23.035037 	4.860495 	32.637230 
384	2	23.102663 	5.432562 	33.902452 
385	2	21.972746 	6.153967 	34.360190 
386	2	20.795256 	6.233924 	33.628320 
387	2	20.720256 	5.380054 	32.477863 
388	1	21.850051 	4.768951 	31.933975 
389	3	19.365824 	5.262000 	31.837311 
390	3	18.180706 	5.584749 	32.707796 
391	3	18.411268 	6.944784 	33.401077 
392	3	19.666350 	6.921992 	34.318764 
393	4	23.419536 	3.496215 	31.196568 
394	4	22.751800 	4.509629 	30.721143 
395	1	22.511392 	3.873890 	29.726920 
396	1	23.857389 	3.463268 	29.738989 
397	2	24.773214 	3.670405 	28.731273 
398	2	24.291604 	4.440676 	27.714540 
399	2	22.963014 	4.856245 	27.614387 
400	2	22.061722 	4.601664 	28.598093 
401	3	26.216735 	3.253803 	28.664174 
402	5	26.429663 	2.069729 	29.594548 
403	3	27.306365 	2.189104 	30.844840 
404	2	28.512895 	3.098349 	30.888149 
405	2	28.539696 	4.313638 	31.557356 
406	2	29.659748 	5.111201 	31.555495 
407	2	30.862873 	4.704955 	31.023418 
408	2	30.818110 	3.543500 	30.217245 
409	2	29.627845 	2.773036 	30.138474 
410	2	31.983529 	2.959640 	29.757498 
411	2	33.200489 	3.619343 	29.907393 
412	2	33.327783 	4.735166 	30.761337 
413	2	32.128249 	5.307892 	31.315010 
414	2	32.203970 	6.378956 	32.178667 
415	2	33.406985 	6.709229 	32.714287 
416	2	34.632521 	6.234649 	32.172271 
417	2	34.567067 	5.305228 	31.136256 
418	2	35.832551 	6.708750 	32.739485 
419	2	35.752908 	7.390559 	33.923974 
420	2	33.415424 	7.466525 	33.883422 
421	6	33.219142 	2.428382 	31.301419 
422	2	32.768736 	0.850937 	32.105524 
423	2	34.135815 	1.057298 	31.973652 
424	2	35.051592 	1.085659 	33.043529 
425	2	34.524343 	0.941728 	34.330956 
426	2	33.103990 	0.644335 	34.547275 
427	2	32.252714 	0.725105 	33.439887 
428	2	30.904813 	1.010184 	33.578552 
429	2	30.430564 	1.311977 	34.768090 
430	2	31.205966 	1.085334 	35.902458 
431	2	32.519032 	0.694808 	35.834639 
432	2	35.318372 	1.506906 	35.414608 
433	2	36.551838 	2.055161 	35.175923 
434	2	37.107270 	1.961817 	33.897426 
435	2	36.335299 	1.549251 	32.874049 
436	7	37.266521 	2.558004 	36.240894 
437	2	37.178048 	2.560056 	39.116631 
438	2	37.538537 	1.256207 	39.080936 
439	1	38.634844 	0.741279 	39.822259 
440	1	39.254213 	1.581196 	40.777203 
441	2	39.103412 	2.939317 	40.570162 
442	2	38.120370 	3.402758 	39.768058 
443	1	39.456541 	1.134895 	42.187330 
444	1	39.871111 	29.762578 	42.431986 
445	2	40.166404 	29.364369 	43.737711 
446	2	39.977352 	0.304542 	44.746770 
447	2	39.580092 	1.598955 	44.545200 
448	2	39.264321 	1.996487 	43.262168 
449	3	28.956269 	1.595097 	34.975399 
450	8	28.543508 	3.136300 	35.065682 
451	2	28.432701 	3.284274 	37.583617 
452	2	28.846476 	3.719283 	38.822429 
453	2	30.022874 	4.458734 	38.868605 
454	2	30.594772 	4.945568 	37.666083 
455	2	30.068125 	4.553387 	36.428355 
456	2	29.022638 	3.619912 	36.407315 
457	2	31.827243 	5.599123 	37.688991 
458	2	32.494355 	5.807442 	38.883967 
459	2	31.911091 	5.341276 	40.090577 
460	2	30.701870 	4.763802 	40.046831 
461	3	32.549397 	5.454960 	41.478862 
462	2	34.088733 	5.699446 	41.313513 
463	2	34.564801 	6.303613 	40.175597 
464	8	33.718399 	6.616979 	38.961927 
465	2	35.902549 	6.763580 	40.095987 
466	2	36.833642 	6.558126 	41.160785 
467	2	36.389757 	5.839728 	42.261428 
468	2	34.993860 	5.398813 	42.349854 
469	2	34.519439 	4.737521 	43.499393 
470	2	35.424816 	4.504594 	44.537270 
471	2	36.756360 	4.875835 	44.400413 
472	2	37.277031 	5.452855 	43.269637 
473	3	37.690231 	4.525393 	45.569887 
474	3	37.798313 	3.041134 	45.684320 
