LAMMPS data file via write_data, version 16 Mar 2018, timestep = 900000

 36676 atoms
 2040 bonds
 1020 angles
 0 dihedrals
 0 impropers
 17 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types

0 199.869129 xlo xhi 
0 29.980369 ylo yhi  
-70  70 zlo zhi  

Masses

1 12.0112 # C # 0.72
2 15.9994 # O # -0.594
3 15.9994 # O # -0.531
4 12.0112 # C # -0.018
5 14.0067 # N # -0.481
6 12.0112 # C # -0.106
7 12.0112 # C # 0.08
8 15.9994 # O # -0.1595
9 15.9994 # O # -0.4506
10 12.0112 # C # -0.026
11 12.0112 # C # 0.3964
12 32.064 # S # -0.053
13 1.008 # H # 0.423
14 1.00797 # H # 0.053
15 1.00797 # H # 0.042
16 15.9994 # O in water # -0.8476
17 1.008 # H in water # 0.4238

 Atoms # full

1	1	1	0.72	131.373768	15.73852	41.382569
2	1	2	-0.594	130.729204	16.919462	41.191246
3	1	3	-0.531	131.833117	15.364026	42.46616
4	1	4	-0.018	131.36137	14.845393	40.221039
5	1	4	-0.1268	130.958755	15.243588	38.910962
6	1	4	0	131.211899	14.430591	37.828586
7	1	4	0.2405	131.954707	13.26981	37.96039
8	1	5	-0.481	132.466539	12.967479	39.190861
9	1	4	0.1137	132.0899	13.711859	40.225389
10	1	6	-0.106	130.713514	14.843858	36.465411
11	1	7	0.08	130.720341	13.709782	35.449297
12	1	6	-0.106	132.02818	13.023989	35.485529
13	1	6	-0.106	132.235363	12.364279	36.856408
14	1	8	-0.1595	129.64472	12.819237	35.804653
15	1	4	0.0265	128.456511	13.226638	35.161151
16	1	4	0.0265	128.295085	12.705792	33.835556
17	1	4	0	127.110941	13.048636	33.140104
18	1	4	-0.1268	126.271114	13.914889	33.779724
19	1	4	0.0265	126.465187	14.497451	35.013102
20	1	4	-0.1268	127.539621	14.124059	35.718037
21	1	9	-0.4506	125.568421	15.371018	35.469952
22	1	8	-0.1595	129.193475	11.908204	33.234717
23	1	10	-0.026	128.952465	10.617055	33.808731
24	1	6	-0.106	126.821396	12.544477	31.804985
25	1	11	0.3964	126.902714	13.63789	30.723036
26	1	7	-0.053	126.03579	13.478046	29.520696
27	1	6	-0.106	124.649621	13.925277	30.039466
28	1	4	0	123.96832	14.009969	28.778725
29	1	4	0	124.866657	14.330976	27.745968
30	1	7	-0.053	126.272459	14.342253	28.282958
31	1	3	-0.3964	127.573228	14.636287	30.865141
32	1	1	0.702	127.754036	13.958061	27.982688
33	1	3	-0.531	128.448023	14.768619	27.402351
34	1	2	-0.594	128.136677	12.745717	28.423678
35	1	4	0	124.357118	14.587476	56.44845
36	1	4	0	123.013142	14.458107	56.228901
37	1	4	-0.1268	122.144476	14.010777	27.27707
38	1	4	0.0265	122.595572	13.725293	28.517344
39	1	10	-0.159	125.291223	15.117778	55.377829
40	1	6	0.027	122.367138	14.663474	54.908711
41	1	8	-0.1595	121.97479	15.946862	54.535853
42	1	4	0.0265	120.649619	15.813505	53.955088
43	1	4	-0.1268	119.566724	16.340227	54.669011
44	1	4	-0.012	118.278823	16.293157	54.056604
45	1	4	0	118.135521	15.745375	52.769471
46	1	4	-0.1268	119.214505	15.28845	52.063615
47	1	4	-0.1268	120.439533	15.208596	52.737791
48	1	6	-0.106	116.824954	15.739756	51.982461
49	1	6	-0.041	116.212318	17.150544	51.900836
50	1	12	-0.053	114.601175	17.08587	51.137391
51	1	13	0.423	130.84979	17.603195	41.809556
52	1	14	0.1268	130.422326	16.21747	38.693544
53	1	14	0.1268	132.562142	13.418753	41.192382
54	1	14	0.053	131.405256	15.657786	36.172164
55	1	14	0.053	129.702895	15.335424	36.48824
56	1	14	0.053	130.494693	14.16043	34.483791
57	1	14	0.053	132.751465	13.860135	35.308673
58	1	14	0.053	132.149033	12.235588	34.685496
59	1	14	0.053	133.315885	11.956553	36.861004
60	1	14	0.053	131.609681	11.474246	36.823973
61	1	14	0.1268	125.356304	14.100287	33.236678
62	1	14	0.1268	127.669983	14.495453	36.767122
63	1	15	0.4241	125.998443	16.215804	35.503848
64	1	14	0.053	129.88471	9.949131	33.680616
65	1	14	0.053	128.197816	10.108333	33.193064
66	1	14	0.053	128.681046	10.671022	34.824074
67	1	14	0.053	125.807819	12.164411	31.675546
68	1	14	0.053	127.493581	11.716442	31.702942
69	1	14	0.053	126.038324	12.448897	29.30307
70	1	14	0.053	124.677876	14.906329	30.590326
71	1	14	0.053	124.219564	13.143572	30.692016
72	1	14	0.053	126.426593	15.341425	28.72925
73	1	13	0.423	129.034673	12.447835	28.219111
74	1	14	0.1268	121.073165	13.856588	26.996618
75	1	14	0.053	124.715364	15.916627	54.911649
76	1	14	0.053	125.596513	14.506195	54.612211
77	1	14	0.053	126.221795	15.566659	55.896313
78	1	14	0.053	121.540748	13.946797	54.802973
79	1	14	0.053	123.012594	14.266802	54.105884
80	1	14	0.1268	119.667049	16.666164	55.693223
81	1	14	0.1268	118.992747	14.81446	51.099748
82	1	14	0.1268	121.207331	14.892762	52.000105
83	1	14	0.053	116.031221	15.070854	52.458955
84	1	14	0.053	117.140457	15.460386	51.0173
85	1	14	0.053	116.981264	17.772817	51.369754
86	1	14	0.053	116.162854	17.502118	52.930329
87	1	9	-0.4506	121.723261	13.284607	29.416727
88	1	15	0.4241	122.181618	12.941952	30.215375
89	1	1	0.72	103.436827	4.703843	38.380131
90	1	2	-0.594	102.684483	4.053252	37.465879
91	1	3	-0.531	103.850681	5.788427	38.242758
92	1	4	-0.018	103.590762	3.895669	39.669681
93	1	4	-0.1268	102.945138	2.675527	39.766254
94	1	4	0	102.998124	1.895968	40.89532
95	1	4	0.2405	103.698008	2.522977	41.990908
96	1	5	-0.481	104.284233	3.698023	41.965381
97	1	4	0.1137	104.26733	4.437991	40.792401
98	1	6	-0.106	102.569971	0.505224	40.851872
99	1	7	0.08	103.012133	29.739463	42.110833
100	1	6	-0.106	102.807775	0.665784	43.320668
101	1	6	-0.106	103.801632	1.79248	43.269056
102	1	8	-0.1595	102.076864	28.676647	42.262164
103	1	4	0.0265	102.075043	27.772509	43.34887
104	1	4	0.0265	100.925447	26.93885	43.556861
105	1	4	0	100.847879	26.084487	44.668019
106	1	4	-0.1268	101.892271	26.143405	45.582548
107	1	4	0.0265	103.06324	26.866939	45.372092
108	1	4	-0.1268	103.149081	27.629622	44.233827
109	1	9	-0.4506	103.969675	26.980065	46.399423
110	1	8	-0.1595	99.928019	26.878521	42.592538
111	1	10	-0.026	99.01522	27.951886	42.84051
112	1	6	-0.106	99.712051	25.03449	44.735852
113	1	11	0.3964	98.718499	25.183867	45.902595
114	1	7	-0.053	98.359474	23.928329	46.68003
115	1	6	-0.106	99.460271	23.719199	47.72516
116	1	4	0	98.640087	23.114034	48.855279
117	1	4	0	97.29243	23.342728	48.717827
118	1	7	-0.053	97.07973	24.269059	47.547085
119	1	3	-0.3964	98.51596	26.310474	46.295216
120	1	1	0.702	95.896141	24.432839	46.513016
121	1	3	-0.531	94.738147	24.77956	46.710976
122	1	2	-0.594	96.336923	23.996736	45.30534
123	1	4	0	96.380642	22.969024	49.661768
124	1	4	0	96.895234	22.184366	50.656531
125	1	4	-0.1268	98.21061	22.015897	50.820963
126	1	4	0.0265	99.190498	22.531896	50.005984
127	1	10	-0.159	94.894591	23.174321	49.382167
128	1	6	0.027	96.06354	21.419773	51.608424
129	1	8	-0.1595	95.924859	22.482359	52.627109
130	1	4	0.0265	94.895687	22.165426	53.50812
131	1	4	-0.1268	94.168067	23.148671	54.155662
132	1	4	-0.012	93.306701	22.865113	55.255225
133	1	4	0	93.060589	21.560908	55.579566
134	1	4	-0.1268	93.795862	20.654993	54.892877
135	1	4	-0.1268	94.768792	20.857085	53.915839
136	1	6	-0.106	91.954638	21.318323	56.586312
137	1	6	-0.041	92.611183	21.573452	27.972306
138	1	12	-0.053	93.968096	20.456578	28.384163
139	1	13	0.423	102.451739	4.579645	36.722369
140	1	14	0.1268	102.506548	2.241889	38.902642
141	1	14	0.1268	104.692265	5.477703	40.723351
142	1	14	0.053	102.94775	0.009645	39.94075
143	1	14	0.053	101.483187	0.374014	40.856076
144	1	14	0.053	104.094545	29.370427	42.111
145	1	14	0.053	102.855865	0.130354	44.206728
146	1	14	0.053	101.735425	0.97378	43.259748
147	1	14	0.053	104.811118	1.293457	43.239215
148	1	14	0.053	103.849881	2.468365	44.158011
149	1	14	0.1268	101.920163	25.576804	46.537381
150	1	14	0.1268	104.059259	28.309568	44.035355
151	1	15	0.4241	104.291344	27.912582	46.265949
152	1	14	0.053	99.273625	28.434538	43.895487
153	1	14	0.053	97.939595	27.634448	42.856326
154	1	14	0.053	99.010272	28.790337	42.15101
155	1	14	0.053	100.114267	24.035072	44.77018
156	1	14	0.053	99.166302	25.036488	43.793122
157	1	14	0.053	98.290891	23.085993	46.065801
158	1	14	0.053	99.711515	24.814298	47.999272
159	1	14	0.053	100.459916	23.188438	47.434443
160	1	14	0.053	97.157272	25.224896	47.992101
161	1	13	0.423	95.823008	24.340229	44.613224
162	1	14	0.1268	98.597492	21.466679	51.682015
163	1	14	0.053	94.659476	24.192208	49.123157
164	1	14	0.053	94.346102	22.974051	50.309091
165	1	14	0.053	94.527499	22.55062	48.554957
166	1	14	0.053	96.55971	20.581731	52.04333
167	1	14	0.053	95.091542	21.188981	51.251007
168	1	14	0.1268	94.495866	24.132296	53.713802
169	1	14	0.1268	93.712737	19.623509	55.337686
170	1	14	0.1268	95.33805	19.928675	53.60714
171	1	14	0.053	91.593371	20.300786	56.552971
172	1	14	0.053	91.120198	22.068512	56.445548
173	1	14	0.053	91.812162	21.599106	28.762911
174	1	14	0.053	93.075205	22.620318	27.848272
175	1	9	-0.4506	100.526384	22.333843	50.271647
176	1	15	0.4241	101.066241	22.697049	49.585045
177	1	1	0.72	196.395533	15.548306	49.551935
178	1	2	-0.594	197.355613	15.816216	50.451872
179	1	3	-0.531	195.470584	14.752355	49.70093
180	1	4	-0.018	196.705587	16.309377	48.329526
181	1	4	-0.1268	197.820193	17.19356	48.403014
182	1	4	0	198.266088	17.721282	47.247434
183	1	4	0.2405	197.624411	17.392897	46.021917
184	1	5	-0.481	196.532323	16.634912	45.956711
185	1	4	0.1137	196.105439	16.029365	47.110773
186	1	6	-0.106	199.352563	18.791765	47.324856
187	1	7	0.08	0.211531	19.094863	45.993466
188	1	6	-0.106	199.690128	17.999144	44.968322
189	1	6	-0.106	198.16134	17.884087	44.746271
190	1	8	-0.1595	199.716504	20.400999	45.535011
191	1	4	0.0265	0.894456	21.288511	45.778149
192	1	4	0.0265	1.191115	22.267473	44.804113
193	1	4	0	2.174357	23.146979	45.063601
194	1	4	-0.1268	2.956092	23.139915	46.195522
195	1	4	0.0265	2.786718	22.095481	47.124757
